CBPDCNFL-N48GE2A-RT01;Eth1/22;240,244,245,248,250,253,676-683,762-769;SLAC-UPD-BEAUNSW111-Bay1-Blade_Enclosure
CBPDCNFL-N48GE2A-RT02;Eth1/22;240,244,245,248,250,253,676-683,762-769;SLAC-UPD-BEAUNSW111-Bay2-Blade_Enclosure
