CBPDCNCL-N48GE2C-RT01;Eth1/26;10;SLAC-UPD-AAUNSWB610-DATA#1
CBPDCNCL-N48GE2C-RT01;Eth1/27;11;SLAC-UPR-AAUNSWB610-REP#1
CBPDCNCL-N48GE2C-RT01;Eth1/28;10;SLAC-UPD-AAUNSWB611-DATA#1
CBPDCNCL-N48GE2C-RT01;Eth1/29;11;SLAC-UPR-AAUNSWB611-REP#1
CBPDCNCL-N48GE2C-RT02;Eth1/26;10;SLAC-UPD-AAUNSWB610-DATA#2
CBPDCNCL-N48GE2C-RT02;Eth1/27;11;SLAC-UPR-AAUNSWB610-REP#2
CBPDCNCL-N48GE2C-RT02;Eth1/28;10;SLAC-UPD-AAUNSWB611-DATA#2
CBPDCNCL-N48GE2C-RT02;Eth1/29;11;SLAC-UPR-AAUNSWB611-REP#2
CBPDCNNC-N48GE2C-RT01;Eth102/1/27;21;SLANC-UPM-AAUNSWB610-ILO
CBPDCNNC-N48GE2C-RT01;Eth102/1/28;21;SLANC-UPM-AAUNSWB611-ILO
CBPDCNNC-N48GE2C-RT02;Eth102/1/27;21;SLANC-UPM-AAUNSWB610-ILO
CBPDCNNC-N48GE2C-RT02;Eth102/1/28;21;SLANC-UPM-AAUNSWB611-ILO
