CBPDCNNC-N48GE2A-RT01;Eth109/1/01;1233;SLANC-UPM-AAUNSWB333_iLO
CBPDCNNC-N48GE2A-RT01;Eth109/1/36;1100;SLANC-UPD-DC-NSW-BUR-2A-BS21-UM6-03
CBPDCNCL-N09IRH2-RT09;Eth1/27;117;SLAC-UPD-CSPARQCREFB01_117_1
CBPDCNCL-N09IRH2-RT09;Eth1/28;118;SLAC-UPD-CSPARQCREFB01_118_1
CBPDCNCL-N09IRH2-RT09;Eth1/29;117;SLAC-UPD-CSPARQMREFB01_117_1
CBPDCNCL-N09IRH2-RT09;Eth1/30;118;SLAC-UPD-CSPARQMREFB01_118_1
CBPDCNCL-N09IRH2-RT10;Eth1/27;117;SLAC-UPD-CSPARQCREFB01_117_2
CBPDCNCL-N09IRH2-RT10;Eth1/28;118;SLAC-UPD-CSPARQCREFB01_118_2
CBPDCNCL-N09IRH2-RT10;Eth1/29;117;SLAC-UPD-CSPARQMREFB01_117_2
CBPDCNCL-N09IRH2-RT10;Eth1/30;118;SLAC-UPD-CSPARQMREFB01_118_2
CBPDCNFL-N09IRH2-RT11;Eth1/1;963;SLAC-UPD-DM06DB01-DATA#1
CBPDCNFL-N09IRH2-RT11;Eth1/2;963;SLAC-UPD-DM06DB02-DATA#2
CBPDCNFL-N09IRH2-RT11;Eth1/3;963;SLAC-UPD-DM06DB03-DATA#1
CBPDCNFL-N09IRH2-RT11;Eth1/4;963;SLAC-UPD-DM06DB04-DATA#2
CBPDCNFL-N09IRH2-RT12;Eth1/1;963;SLAC-UPD-DM06DB01-DATA#2
CBPDCNFL-N09IRH2-RT12;Eth1/2;963;SLAC-UPD-DM06DB02-DATA#1
CBPDCNFL-N09IRH2-RT12;Eth1/3;963;SLAC-UPD-DM06DB03-DATA#2
CBPDCNFL-N09IRH2-RT12;Eth1/4;963;SLAC-UPD-DM06DB04-DATA#1
CBPDCNCL-N09IRH2-RT17;Eth1/1;517;SLAC-UPD-DM04DB01-Prod1
CBPDCNCL-N09IRH2-RT17;Eth1/2;517;SLAC-UPD-DM04DB02-Prod1
CBPDCNCL-N09IRH2-RT17;Eth1/3;517;SLAC-UPD-DM04DB03-Prod1
CBPDCNCL-N09IRH2-RT17;Eth1/4;517;SLAC-UPD-DM04DB04-Prod1
CBPDCNCL-N09IRH2-RT18;Eth1/1;517;SLAC-UPD-DM04DB01-Prod2
CBPDCNCL-N09IRH2-RT18;Eth1/2;517;SLAC-UPD-DM04DB02-Prod2
CBPDCNCL-N09IRH2-RT18;Eth1/3;517;SLAC-UPD-DM04DB03-Prod2
CBPDCNCL-N09IRH2-RT18;Eth1/4;517;SLAC-UPD-DM04DB04-Prod2
CBPDCNNC-N09IRH2-RT03;Eth101/1/29;123;SLANC-UPM-CSPARQMREFB01-TSM
CBPDCNNC-N09IRH2-RT03;Eth101/1/33;867;SLANC-UPM-DDNORTSPREP01-iLO
CBPDCNNC-N09IRH2-RT03;Eth101/1/39;124;SLANC-UPD-EMC0129
CBPDCNNC-N09IRH2-RT03;Eth101/1/4;700;SLANC-UPD-IAUNSW463-Prod#1
CBPDCNNC-N09IRH2-RT03;Eth101/1/21;133;SLANC-UPM-IAUNSW039-iLO
CBPDCNNC-N09IRH2-RT03;Eth101/1/45;629;SLANC-UPM-IAUNSWT80-Prod1
CBPDCNNC-N09IRH2-RT03;Eth102/1/13;507;SLANC-UPD-IAUNSW463-Prod#2
CBPDCNNC-N09IRH2-RT03;Eth102/1/20;123;SLANC-UPM-CSPARQCREFB01-TSM
CBPDCNNC-N09IRH2-RT03;Eth102/1/21;867;SLANC-UPM-DDNORTSPREP01-Mngt
CBPDCNNC-N09IRH2-RT03;Eth103/1/44;303;SLANC-UPB-DM04DB01-BKP
CBPDCNNC-N09IRH2-RT03;Eth103/1/45;303;SLANC-UPB-DM04DB02-BKP
CBPDCNNC-N09IRH2-RT03;Eth103/1/46;303;SLANC-UPB-DM04DB03-TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/47;303;SLANC-UPB-DM04DB04-TSM
