CBPDCNNC-N09IRH2-RT03;Eth103/1/26;507;SLANC-UPB-AAUNSWD313-TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/27;522;SLANC-UPM-AAUNSWH93-ILO
CBPDCNNC-N09IRH2-RT03;Eth103/1/28;507;SLANC-UPB-AAUNSWH93-TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/29;522;SLANC-UPM-AAUNSWH95-ILO
CBPDCNNC-N09IRH2-RT03;Eth103/1/30;507;SLANC-UPB-AAUNSWS94-TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/31;507;SLANC-UPB-AAUNSWT763-TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/32;709;SLANC-UPM-AAUNSWT763-DRAC
CBPDCNNC-N09IRH2-RT03;Eth103/1/33;524;SLANC-UPH-AAUNSWZ11-HEARTBEAT
CBPDCNNC-N09IRH2-RT03;Eth103/1/34;709;SLANC-UPM-AAUNSWZ11-iLO
CBPDCNNC-N09IRH2-RT03;Eth103/1/35;507;SLANC-UPB-AAUNSWZ11_TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/36;507;SLANC-UPB-AAUNSWZ12TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/37;546;SLANC-UPM-AAUNSWZ16-ILO
CBPDCNNC-N09IRH2-RT03;Eth103/1/38;757;SLANC-UPM-CommSec-MGMT#1
CBPDCNNC-N09IRH2-RT03;Eth103/1/39;756;SLANC-UPM-CommServ-MGMT#1
CBPDCNNC-N09IRH2-RT03;Eth103/1/40;778;SLANC-UPB-IAUNSW442TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/41;757;SLANC-UPM-IAUNSW444-DRAC
CBPDCNNC-N09IRH2-RT03;Eth103/1/42;549;SLANC-UPB-NORCS-PRFC211-TSM
CBPDCNNC-N09IRH2-RT03;Eth103/1/43;549;SLANC-UPB-NORCS-PRFC212-TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/25;522;SLANC-UPM-AAUNSWP79-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/26;522;SLANC-UPB-AAUNSWS94-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/27;522;SLANC-UPM-AAUNSWT345-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/28;507;SLANC-UPB-AAUNSWD345-TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/29;709;SLANC-UPM-AAUNSWZ12-iLo
CBPDCNNC-N09IRH2-RT03;Eth104/1/30;807;SLANC-UPB-AAUNSWZ16_TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/31;756;SLANC-UPM-CommSec-MGMT#2
CBPDCNNC-N09IRH2-RT03;Eth104/1/32;757;SLANC-UPM-CommServ-MGMT#2
CBPDCNNC-N09IRH2-RT03;Eth104/1/33;509;SLANC-UPM-DRATLAB-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/34;509;SLANC-UPM-DR-HOST2-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/35;509;SLANC-UPM-HPHXT1S-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/36;757;SLANC-UPM-IAUNSW444-OOB
CBPDCNNC-N09IRH2-RT03;Eth104/1/37;778;SLANC-UPB-IAUNSW444TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/38;509;SLANC-UPM-IQHXT1S-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/39;562;SLANC-UPMNORCS-PRFC211-iLO
CBPDCNNC-N09IRH2-RT03;Eth104/1/40;562;SLANC-UPM-NORCS-PRFC211-MGMT
CBPDCNNC-N09IRH2-RT03;Eth104/1/41;562;SLANC-UPM-NORCS-PRFC212-iLO
CBPDCNNC-N09IRH2-RT03;Eth104/1/42;562;SLANC-UPM-NORCS-PRFC212-MGMT
CBPDCNNC-N09IRH2-RT03;Eth104/1/17;709;SLANC-UPM-AAUNSWD313-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/18;507;SLANC-UPB-AAUNSWD314-TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/19;507;SLANC-UPB-AAUNSWH95-TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/20;522;SLANC-UPM-AAUNSWH96-ILO
CBPDCNNC-N09IRH2-RT03;Eth104/1/21;507;SLANC-UPB-AAUNSWH96-TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/22;507;SLANC-UPB-AAUNSWL85-TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/23;5;SLANC-UPB-AAUNSWD314-TSM
CBPDCNNC-N09IRH2-RT03;Eth104/1/24;739;SLANC-UPB-AAUNSWP79-TSM
CBPDCNNC-N48GE2B-RT01;Eth103/1/1;500;SLANC-UPM-DM05BR-PDU1
CBPDCNNC-N48GE2B-RT01;Eth103/1/2;500;SLANC-UPM-DM05BR-SW-IP
CBPDCNNC-N48GE2B-RT01;Eth103/1/3;500;SLANC-UPM-DM05BR-SW-KVM
CBPDCNNC-N48GE2B-RT01;Eth104/1/1;500;SLANC-UPM-DM05BR-PDU2
