CBPDCNFL-N48GE2A-RT01;Eth1/12;64-81,96,99,105,107,114,116,128-143,164,197,240-251,253,312,348,402-403,426-427,429,474,476,510-511,612-627,656,660-665,667,700-703,739-746,760,770-777,923,952,962;SLAC-UPD-aaunswb557-DATA#1
CBPDCNFL-N48GE2A-RT02;Eth1/12;64-81,96,99,105,107,114,116,128-143,164,197,240-251,253,312,348,402-403,426-427,429,474,476,510-511,612-627,656,660-665,667,700-703,739-746,760,770-777,923,952,962;SLAC-UPD-aaunswb557-DATA#1
