CBPDCNNC-N09IRH2-RT03;Eth101/1/5;132;SLANC-UPM-IAUNSW489-Prod1
CBPDCNNC-N09IRH2-RT03;Eth101/1/22;132;SLANC-UPM-IAUNSW491-Prod1
CBPDCNNC-N09IRH2-RT03;Eth101/1/23;632;SLANC-UPM-IAUNSW492-iLO
CBPDCNNC-N09IRH2-RT03;Eth101/1/25;132;SLANC-UPM-IAUNSW495-Prod1
CBPDCNNC-N09IRH2-RT03;Eth101/1/26;632;SLANC-UPM-IAUNSW497-iLO
CBPDCNNC-N09IRH2-RT03;Eth101/1/47;507;SLANC-UPM-IAUNSW502-TSM
CBPDCNNC-N09IRH2-RT03;Eth102/1/5;303;SLANC-UPM-dm60db04-TSM
CBPDCNNC-N09IRH2-RT03;Eth102/1/15;303;SLANC-UPM-dm62db01-TSM
CBPDCNNC-N09IRH2-RT03;Eth102/1/16;303;SLANC-UPM-dm62db02-TSM
CBPDCNNC-N09IRH2-RT03;Eth102/1/22;303;SLANC-UPM-dm64db02-TSM
CBPDCNNC-N09IRH2-RT03;Eth102/1/25;303,905;SLAC-UPM-DM66-node1-TSM
