CBPDCNFL-N48GE2A-RT01;e1/27;231;SLAC-UPD-AUGGSHANA001_BI_Vlan
CBPDCNFL-N48GE2A-RT01;e1/28;419;SLAC-UPD-AUGGSHANA001_Data
CBPDCNFL-N48GE2A-RT01;e1/29;235;SLAC-UPB-AUGGSHANA001_Replication
CBPDCNFL-N48GE2A-RT01;e1/30;822;SLAC-UPD-AUGGSHANA003_BI_Vlan
CBPDCNFL-N48GE2A-RT01;e1/31;822;SLAC-UPD-AUGGSHANA003_Data
CBPDCNFL-N48GE2A-RT01;e1/32;226;SLAC-UPD-AUGGSHANA004_BI_Vlan
CBPDCNFL-N48GE2A-RT01;e1/33;269;SLAC-UPD-AUGGSHANA004_Data
CBPDCNFL-N48GE2A-RT01;e1/34;228;SLAC-UPB-AUGGSHANA004_Replication
CBPDCNFL-N48GE2A-RT01;e1/35;228;SLAC-UPB-AUGGSHANA005_Replication
CBPDCNFL-N48GE2A-RT01;e1/36;226;SLAC-UPD-AUGGSHANA005_BI_Vlan
CBPDCNFL-N48GE2A-RT01;e1/37;269;SLAC-UPD-AUGGSHANA005_Data
CBPDCNFL-N48GE2A-RT02;e1/27;231;SLAC-UPD-AUGGSHANA001_BI_Vlan
CBPDCNFL-N48GE2A-RT02;e1/28;419;SLAC-UPD-AUGGSHANA001_Data
CBPDCNFL-N48GE2A-RT02;e1/29;235;SLAC-UPB-AUGGSHANA001_Replication
CBPDCNFL-N48GE2A-RT02;e1/30;822;SLAC-UPD-AUGGSHANA003_BI_Vlan
CBPDCNFL-N48GE2A-RT02;e1/31;822;SLAC-UPD-AUGGSHANA003_Data
CBPDCNFL-N48GE2A-RT02;e1/32;226;SLAC-UPD-AUGGSHANA004_BI_Vlan
CBPDCNFL-N48GE2A-RT02;e1/33;269;SLAC-UPD-AUGGSHANA004_Data
CBPDCNFL-N48GE2A-RT02;e1/34;228;SLAC-UPB-AUGGSHANA004_Replication
CBPDCNFL-N48GE2A-RT02;e1/35;228;SLAC-UPB-AUGGSHANA005_Replication
CBPDCNFL-N48GE2A-RT02;e1/36;226;SLAC-UPD-AUGGSHANA005_BI_Vlan
CBPDCNFL-N48GE2A-RT02;e1/37;269;SLAC-UPD-AUGGSHANA005_Data
