 CBPDCNCL-N09IRH1-RT03;Eth1/1;701;SLAC-UPD-AUIRSMX030-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/1;701;SLAC-UPD-AUIRSMX030-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/2;73,739;SLAC-UPM-AUIRSMX030-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/2;73,739;SLAC-UPM-AUIRSMX030-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/3;701;SLAC-UPD-AUIRSMX040-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/3;701;SLAC-UPD-AUIRSMX040-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/4;73,739;SLAC-UPM-AUIRSMX040-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/4;73,739;SLAC-UPM-AUIRSMX040-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/5;701;SLAC-UPD-AUIRSMX041-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/5;701;SLAC-UPD-AUIRSMX041-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/6;73,739;SLAC-UPM-AUIRSMX041-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/6;73,739;SLAC-UPM-AUIRSMX041-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/7;701;SLAC-UPD-AUIRSMX042-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/7;701;SLAC-UPD-AUIRSMX042-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/8;73,739;SLAC-UPM-AUIRSMX042-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/8;73,739;SLAC-UPM-AUIRSMX042-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/9;701;SLAC-UPD-AUIRSMX050-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/9;701;SLAC-UPD-AUIRSMX050-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/10;73,739;SLAC-UPM-AUIRSMX050-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/10;73,739;SLAC-UPM-AUIRSMX050-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/11;701;SLAC-UPD-AUIRSMX060-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/11;701;SLAC-UPD-AUIRSMX060-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/12;73,739;SLAC-UPM-AUIRSMX060-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/12;73,739;SLAC-UPM-AUIRSMX060-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/13;130;SLAC-UPD-AUIRSMX130-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/13;130;SLAC-UPD-AUIRSMX130-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/14;105,116,954;SLAC-UPM-AUIRSMX130-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/14;105,116,954;SLAC-UPM-AUIRSMX130-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/15;130;SLAC-UPD-AUIRSMX131-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/15;130;SLAC-UPD-AUIRSMX131-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/16;105,116,954;SLAC-UPM-AUIRSMX131-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/16;105,116,954;SLAC-UPM-AUIRSMX131-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/17;130;SLAC-UPD-AUIRSMX140-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/17;130;SLAC-UPD-AUIRSMX140-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/18;105,116,954;SLAC-UPM-AUIRSMX140-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/18;105,116,954;SLAC-UPM-AUIRSMX140-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/19;130;SLAC-UPD-AUIRSMX141-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/19;130;SLAC-UPD-AUIRSMX141-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/20;105,116,954;SLAC-UPM-AUIRSMX141-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/20;105,116,954;SLAC-UPM-AUIRSMX141-Murex_2
